Date,Open,Close,Returns,Range,MA_12,MA_21,HMM,MA_Signal,HMM_Signal,Main_Signal,lrets_bench,bench_prod,bench_prod_exp,lrets_strat,lrets_prod,strat_prod_exp
2020-09-03,331.3569759319599,321.598876953125,-0.03441449922359363,11.840125866797223,322.2840398152669,318.2845517113095,2,1.0,0,0.0,-0.035020625077495086,0.30206544821769754,0.3526497523279877,-0.0,0.18385485583078687,0.20184137016899606
2020-09-04,322.2879227999544,318.97314453125,-0.008164619375389592,11.067283005344848,322.6983896891276,318.64990670340404,2,1.0,0,0.0,-0.008198132418980599,0.29386731579871694,0.34160588195201447,-0.0,0.18385485583078687,0.20184137016899606
2020-09-08,313.5167562507004,310.2578430175781,-0.02732299462539245,8.087721423028029,322.30499267578125,318.58960396902904,2,1.0,0,0.0,-0.027703209383490805,0.26616410641522614,0.30494919165004486,0.0,0.18385485583078687,0.20184137016899606
2020-09-09,314.2989195800577,316.3846435546875,0.019747447727734846,4.447046850433935,322.3290481567383,318.77671305338544,2,1.0,0,0.0,0.019554996371246275,0.2857191027864724,0.3307186075995039,0.0,0.18385485583078687,0.20184137016899606
2020-09-10,318.2747811017006,310.8910217285156,-0.01736374358897197,8.013215973130798,321.6283772786458,318.8250427246094,2,1.0,0,0.0,-0.017516261484367215,0.2682028413021052,0.3076123509080724,-0.0,0.18385485583078687,0.20184137016899606
2020-09-11,312.68809338783086,311.04931640625,0.0005091645196257932,4.55877630430291,320.84779103597003,318.6751767113095,2,1.0,0,0.0,0.000509034939355022,0.2687118762414602,0.3082781407225792,0.0,0.18385485583078687,0.20184137016899606
2020-09-14,314.243054494716,315.146240234375,0.013171299893725452,4.735691198235486,320.1409149169922,318.74745105561755,2,1.0,0,0.0,0.013085312543759825,0.28179718878522003,0.32550986445844177,0.0,0.18385485583078687,0.20184137016899606
2020-09-15,317.623009522902,316.73846435546875,0.005052334179552975,2.305457969958468,319.5077540079753,318.8951009114583,1,1.0,0,0.0,0.005039613965745744,0.2868368027509658,0.3322067832519797,0.0,0.18385485583078687,0.20184137016899606
2020-09-16,317.9861860651773,315.4814758300781,-0.003968537663868732,3.227284590849308,318.5952606201172,318.9354509626116,1,0.0,0,0.0,-0.00397643320555616,0.2828603695454096,0.3269198704565828,-0.0,0.18385485583078687,0.20184137016899606
2020-09-17,310.5837777610291,312.70672607421875,-0.008795285835907163,3.385587085717816,317.5500768025716,318.8113025483631,1,0.0,0,0.0,-0.00883419266147136,0.27402617688393827,0.31524923091457224,0.0,0.18385485583078687,0.20184137016899606
2020-09-18,313.5190998844494,309.10662841796875,-0.011512696581382542,6.030027196927733,315.9496154785156,318.57823980422245,2,0.0,0,0.0,-0.01157948074467995,0.2624466961392583,0.30010716559015616,-0.0,0.18385485583078687,0.20184137016899606
2020-09-21,304.4791385251408,305.6663818359375,-0.01112964351375667,4.048159128091925,313.6667302449544,318.13480050223217,2,0.0,0,0.0,-0.011192041405621833,0.25125465473363645,0.28563743630745697,0.0,0.18385485583078687,0.20184137016899606
2020-09-22,307.1621546895772,308.7794189453125,0.01018442751432791,3.711628723873389,312.5984420776367,317.7863929385231,2,0.0,0,0.0,0.010132915682878102,0.26138757041651456,0.2987309175872368,0.0,0.18385485583078687,0.20184137016899606
2020-09-23,309.34030249481947,301.6184997558594,-0.023191050795783097,7.507097892684897,311.1522216796875,316.9444609142485,2,0.0,0,0.0,-0.023464194470631954,0.23792337594588261,0.26861198290741717,-0.0,0.18385485583078687,0.20184137016899606
2020-09-24,300.29100868915145,302.4224548339844,0.0026654700516570706,5.5439171061449315,310.499272664388,316.0876087007068,2,0.0,0,0.0,0.0026619239862486904,0.2405852999321313,0.2719934301550302,0.0,0.18385485583078687,0.20184137016899606
2020-09-25,301.56241505620784,307.3117370605469,0.016167060839600955,6.422646191634328,309.74319712320965,315.31060791015625,2,0.0,0,0.0,0.016037765599403123,0.2566230655315344,0.2925578253279193,0.0,0.18385485583078687,0.20184137016899606
2020-09-28,311.5091535033199,312.41595458984375,0.01660925019694659,1.6269130232797124,309.8702748616536,314.7429678780692,1,0.0,0,0.0,0.016472825140307394,0.2730958906718418,0.3140262416428119,0.0,0.18385485583078687,0.20184137016899606
2020-09-29,312.2103274764333,310.7145690917969,-0.005445898242554703,1.9447573805296088,309.8423792521159,313.9945475260417,1,0.0,0,0.0,-0.005460781205048503,0.2676351094667933,0.30687018844277847,-0.0,0.18385485583078687,0.20184137016899606
2020-09-30,311.3876651380587,313.0704040527344,0.007581990660507021,4.057517269367963,309.6693929036458,313.41461762927827,1,0.0,0,0.0,0.0075533918356989116,0.2751885013024922,0.31677886600604666,0.0,0.18385485583078687,0.20184137016899606
2020-10-01,315.6878743803307,315.0802307128906,0.006419727429162192,2.4869542987555633,309.53120676676434,312.78452555338544,1,0.0,0,0.0,0.006399208748435307,0.28158771005092753,0.3252322274102868,-0.0,0.18385485583078687,0.20184137016899606
2020-10-02,310.08822137343094,312.0887756347656,-0.00949426459209013,4.440806913268716,309.2484817504883,311.7858479817708,1,0.0,0,0.0,-0.009539622443425693,0.2720480876075018,0.3126501219972886,0.0,0.18385485583078687,0.20184137016899606
2020-10-05,314.16416823884686,317.62310791015625,0.01773319871608381,2.6926225109829147,309.6581802368164,311.59652564639134,1,0.0,0,0.0,0.017577800002427243,0.2896258876099291,0.3359276074553581,0.0,0.18385485583078687,0.20184137016899606
2020-10-06,317.7633288218258,313.1077880859375,-0.0142159676414223,6.282454238226876,309.99161020914715,311.3172229585193,2,0.0,0,0.0,-0.014317982490067218,0.27530790511986186,0.31693610381648996,-0.0,0.18385485583078687,0.20184137016899606
2020-10-07,316.0899471352316,318.5579528808594,0.017406672725195804,2.309360966466386,311.06590779622394,311.71246628534226,1,0.0,0,0.0,0.01725691199048082,0.29256481711034266,0.3398595795756181,0.0,0.18385485583078687,0.20184137016899606
2020-10-08,320.5117651377044,321.38116455078125,0.008862474298288125,0.8603618273717757,312.1160532633464,311.9503958565848,1,1.0,0,0.0,0.008823433071301316,0.30138825018164395,0.35173405066292207,0.0,0.18385485583078687,0.20184137016899606
2020-10-09,323.045170609396,324.2511291503906,0.008930095836888752,1.299711670673446,314.0021057128906,312.5865914481027,1,1.0,0,0.0,0.008890458334082823,0.31027870851572675,0.3638051652813279,0.0,0.18385485583078687,0.20184137016899606
2020-10-12,326.8125417397921,329.4674987792969,0.016087437050949616,3.636824369753981,316.255859375,313.4636477515811,1,1.0,0,0.0,0.015959405542850434,0.32623811405857717,0.38574529502755106,0.0,0.18385485583078687,0.20184137016899606
2020-10-13,329.32726375590346,327.3173522949219,-0.006526126225929629,2.159781319959677,317.92299397786456,314.04322451636904,1,1.0,0,0.0,-0.006547514493494894,0.3196905995650823,0.37670174631521314,-0.0,0.18385485583078687,0.20184137016899606
2020-10-14,327.8970129734575,325.2607421875,-0.006283229694369563,3.4778887736978277,318.99339294433594,314.4490472702753,1,1.0,0,0.0,-0.006303052258838777,0.3133875473062435,0.36805161302247513,-0.0,0.18385485583078687,0.20184137016899606
2020-10-15,321.3156625387775,324.8587341308594,-0.0012359562790670298,3.5713785745927,320.1720733642578,314.8955833798363,1,1.0,0,0.0,-0.0012367207029568331,0.3121508266032867,0.36636076104127224,0.0,0.18385485583078687,0.20184137016899606
2020-10-16,326.2236514690824,324.6624755859375,-0.0006041350417957947,2.41218009487568,321.1380793253581,315.46490478515625,1,1.0,0,0.0,-0.0006043176049023738,0.3115465089983843,0.3655352946257924,-0.0,0.18385485583078687,0.20184137016899606
2020-10-19,325.93386041728087,319.72650146484375,-0.015203401970571129,6.749848239001551,321.5252685546875,315.97061302548366,2,1.0,0,0.0,-0.015320158596506579,0.2962263504018777,0.3447745126365942,-0.0,0.18385485583078687,0.20184137016899606
2020-10-20,321.0820382732592,321.00726318359375,0.004005804063416996,2.9637359243628225,322.26847585042316,316.7011311848958,1,1.0,0,0.0,0.003997802192486248,0.30022415259436397,0.3501614158436934,-0.0,0.18385485583078687,0.20184137016899606
2020-10-21,320.960420482777,320.3995361328125,-0.0018931878511224687,2.0569623533771733,322.49984486897785,317.2544700985863,1,1.0,0,0.0,-0.0018949821962882512,0.2983291703980757,0.3476053066541638,-0.0,0.18385485583078687,0.20184137016899606
2020-10-22,320.6145847016271,322.1570739746094,0.005485456886143325,3.2909371539553263,323.2539520263672,318.2324974423363,1,1.0,0,0.0,0.005470466561718049,0.3037996369597938,0.35499753746335316,0.0,0.18385485583078687,0.20184137016899606
2020-10-23,323.3910756020792,323.2508544921875,0.0033951777127958493,1.6736442593308993,323.64502716064453,319.22432599748885,1,1.0,0,0.0,0.0033894271094825437,0.3071890640692763,0.359597994903442,-0.0,0.18385485583078687,0.20184137016899606
2020-10-26,319.83856611398335,317.277099609375,-0.018480244676219004,5.880474932236382,323.30302174886066,319.69886707124255,2,1.0,0,0.0,-0.018653137782208982,0.2885359262870673,0.3344722912963296,-0.0,0.18385485583078687,0.20184137016899606
2020-10-27,317.62314185410764,316.1834716796875,-0.0034469173193840685,0.9912256404460322,322.63071695963544,319.8782726469494,1,1.0,0,0.0,-0.003452871625492129,0.2850830546615752,0.3298724756432221,-0.0,0.18385485583078687,0.20184137016899606
2020-10-28,310.46214792470636,305.3765869140625,-0.03417915777891456,10.330321131479081,320.6231409708659,319.6240830194382,2,1.0,0,0.0,-0.03477692550935702,0.25030612915221817,0.28441855447237674,-0.0,0.18385485583078687,0.20184137016899606
2020-10-29,305.6103337435858,308.4803161621094,0.010163612343078166,6.768563515465701,319.05338795979816,319.40550740559894,2,0.0,0,0.0,0.010112310152702272,0.2604184393049204,0.2974728867462908,0.0,0.18385485583078687,0.20184137016899606
2020-10-30,306.89108741410416,305.26446533203125,-0.01042481695457087,5.62805134028315,317.3870315551758,318.93809000651044,2,0.0,0,0.0,-0.010479535981620559,0.24993890332329988,0.2839469693984422,0.0,0.18385485583078687,0.20184137016899606
2020-11-02,308.6859130859375,308.6859130859375,0.011208142913669228,3.7864031172525188,316.03929646809894,318.7760489327567,2,0.0,0,0.0,0.01114579710120265,0.26108470042450255,0.29833763052503226,0.0,0.18385485583078687,0.20184137016899606
2020-11-03,311.94851290772715,314.13604736328125,0.01765592158987328,6.4413601816130495,315.16209411621094,318.60999843052457,2,0.0,0,0.0,0.017501866486347484,0.27858656691085004,0.3212609779267641,0.0,0.18385485583078687,0.20184137016899606
2020-11-04,318.6514222213269,321.1568298339844,0.02234949643516715,6.805965601089042,315.28128814697266,318.9932861328125,2,0.0,0,0.0,0.022103406350603174,0.3006899732614532,0.3507904954428638,0.0,0.18385485583078687,0.20184137016899606
2020-11-05,326.48538169850815,327.42022705078125,0.019502612539906483,2.1130509994304134,315.8157018025716,319.4152991885231,1,0.0,0,0.0,0.01931487359888491,0.3200048468603381,0.3771344390980744,0.0,0.18385485583078687,0.20184137016899606
2020-11-06,327.1304037806985,327.3454284667969,-0.00022844826863055445,2.608517635817009,316.394526163737,319.6993117559524,1,0.0,0,0.0,-0.00022847436691108829,0.319776372493427,0.3768198351197909,0.0,0.18385485583078687,0.20184137016899606
2020-11-09,340.2556064162269,331.4587097167969,0.01256556802783404,8.647609249512584,317.16966247558594,320.0425298781622,2,0.0,0,0.0,0.012487276447821962,0.33226364894124893,0.3941203584200599,-0.0,0.18385485583078687,0.20184137016899606
2020-11-10,330.45847418911933,330.97265625,-0.0014664072855776755,3.365711815365046,317.8131459554036,320.1142040434338,1,0.0,0,0.0,-0.0014674835129950946,0.33079616542825385,0.39207601016950044,0.0,0.18385485583078687,0.20184137016899606
2020-11-11,333.17900040528514,333.4314270019531,0.007428924128692671,1.3371142403979661,319.15933990478516,320.40535045805433,1,0.0,0,0.0,0.007401465579632173,0.338197631007886,0.4024176372304229,-0.0,0.18385485583078687,0.20184137016899606
2020-11-12,332.4122644891503,330.1966857910156,-0.009701368704271962,4.104247123607649,320.3271077473958,320.64039539155505,1,0.0,0,0.0,-0.009748733566581349,0.3284488974413047,0.3888122666542766,-0.0,0.18385485583078687,0.20184137016899606
2020-11-13,332.1224991095254,334.76812744140625,0.013844601860371064,2.917004321075069,322.7764027913411,321.11227126348587,1,1.0,0,0.0,0.013749640821426955,0.3421985382627316,0.40803981954490465,0.0,0.18385485583078687,0.20184137016899606
2020-11-16,337.46052905334443,338.9469299316406,0.012482677255366115,1.9821593406710463,325.31528727213544,321.792483375186,1,1.0,0,0.0,0.012405410968609512,0.35460394923134114,0.42561592617498767,-0.0,0.18385485583078687,0.20184137016899606
2020-11-17,336.51631856426724,337.12396240234375,-0.0053783273082441685,2.346762695185646,327.9702453613281,322.6209338960193,1,1.0,0,0.0,-0.005392842579207119,0.349211106652134,0.41794849710817283,0.0,0.18385485583078687,0.20184137016899606
2020-11-18,337.39501919323385,333.0666809082031,-0.012034984001814797,3.9172953861682345,330.0019760131836,323.19519188290553,1,1.0,0,0.0,-0.012107990769898875,0.3371031158822351,0.4008835096300787,-0.0,0.18385485583078687,0.20184137016899606
2020-11-19,332.43103796646704,334.468994140625,0.004210307763592658,2.767425911728708,331.6963882446289,323.8651660737537,1,1.0,0,0.0,0.004201469217840922,0.34130458510007605,0.40678166034656305,0.0,0.18385485583078687,0.20184137016899606
2020-11-20,334.20718514516267,332.1785583496094,-0.006847976437698189,1.3090689658078531,332.61486562093097,324.3423796154204,1,1.0,0,0.0,-0.006871531425938924,0.3344330536741371,0.3971480526835238,-0.0,0.18385485583078687,0.20184137016899606
2020-11-23,334.0015344942473,334.1697998046875,0.005994491230774779,2.692650422433587,333.17733001708984,324.8623293922061,1,1.0,0,0.0,0.005976595748811829,0.34040964942294893,0.40552324443342935,0.0,0.18385485583078687,0.20184137016899606
2020-11-24,336.7406714963386,339.5545654296875,0.016113860762244858,3.225491162728531,334.19475809733075,325.9231610979353,1,1.0,0,0.0,0.015985410556551748,0.35639505997950066,0.4281716502923283,0.0,0.18385485583078687,0.20184137016899606
2020-11-25,339.4704148563673,339.0310363769531,-0.0015418112610910972,0.570533425865392,334.82578531901044,327.01114036923366,1,1.0,0,0.0,-0.0015430010752099784,0.35485205890429067,0.4259696791591363,0.0,0.18385485583078687,0.20184137016899606
2020-11-27,340.1341579909546,339.9752502441406,0.002785036665898799,0.49575839456167614,335.5760014851888,328.65869576590404,1,1.0,0,0.0,0.0027811656369230845,0.35763322454121377,0.4299410570000546,-0.0,0.18385485583078687,0.20184137016899606
2020-11-30,339.1899439786023,338.4701232910156,-0.004427166248261116,2.692622213007951,335.99589284261066,330.08678181966144,1,1.0,0,0.0,-0.004436995168994576,0.3531962293722192,0.423610470215501,0.0,0.18385485583078687,0.20184137016899606
2020-12-01,341.75145580835846,342.172119140625,0.01093743759010124,1.570824970986962,336.9938456217448,331.8442891438802,1,1.0,0,0.0,0.010878056412505374,0.36407428578472456,0.43918112088609784,-0.0,0.18385485583078687,0.20184137016899606
2020-12-02,341.05029075724553,342.8919372558594,0.0021036726108549786,1.5801537912744266,337.6708297729492,333.473147437686,1,1.0,0,0.0,0.002101462989964802,0.36617574877468934,0.4422086867921655,0.0,0.18385485583078687,0.20184137016899606
2020-12-03,342.7891043307155,342.7984619140625,-0.00027260874823986647,1.5147364076458416,337.9917907714844,334.83802432105654,1,1.0,0,0.0,-0.0002726459127590771,0.3659031028619303,0.44181552808735836,0.0,0.18385485583078687,0.20184137016899606
2020-12-04,343.38740584752725,345.7525634765625,0.008617604484003172,1.4586478712502071,338.7108408610026,336.0092497326079,1,1.0,0,0.0,0.008580684884528438,0.37448378774645874,0.4542405240473095,0.0,0.18385485583078687,0.20184137016899606
2020-12-07,344.9766377155109,345.0420837402344,-0.0020548791574651615,0.7762005463202399,339.7087910970052,336.848385765439,1,1.0,0,0.0,-0.0020569933183676643,0.37242679442809107,0.45125223550450344,-0.0,0.18385485583078687,0.20184137016899606
2020-12-08,343.7613143838118,346.05169677734375,0.002926057674371929,1.9073551849736532,340.67401631673175,337.7391604468936,1,1.0,0,0.0,0.002921785100118398,0.3753485795282095,0.4554986832456509,0.0,0.18385485583078687,0.20184137016899606
2020-12-09,346.7154233991898,342.947998046875,-0.008968887479450016,3.76768812371688,341.5714696248372,338.28626941499255,1,1.0,0,0.0,-0.009009350068728045,0.36633922945948144,0.4424444793291329,-0.0,0.18385485583078687,0.20184137016899606
2020-12-10,341.56444143432566,342.8358459472656,-0.0003270236311280206,2.2065127078956834,342.29364013671875,338.85118321010043,1,1.0,0,0.0,-0.0003270771150163267,0.3660121523444651,0.4419727658978021,-0.0,0.18385485583078687,0.20184137016899606
2020-12-11,341.12502971471093,342.4338073730469,-0.0011726853506461854,2.25324324654747,342.53357696533203,339.27986798967635,1,1.0,0,0.0,-0.001173373484140647,0.36483877886032445,0.44028178555920294,0.0,0.18385485583078687,0.20184137016899606
2020-12-14,344.6214212735744,340.9007263183594,-0.004477014306643379,3.9827134193637903,342.6893844604492,339.78958420526413,1,1.0,0,0.0,-0.004487066147905646,0.3603517127124188,0.4338336233996565,-0.0,0.18385485583078687,0.20184137016899606
2020-12-15,343.4621470224209,345.50946044921875,0.013519285161497141,2.430866169837202,343.15056864420575,340.3010762532552,1,1.0,0,0.0,0.013428715008603166,0.37378042772102194,0.45321802902853925,0.0,0.18385485583078687,0.20184137016899606
2020-12-16,345.7244952169514,346.05169677734375,0.0015693820001918546,1.1408037222321923,343.7823664347331,340.639398484003,1,1.0,0,0.0,0.0015681518071875753,0.3753485795282095,0.4554986832456509,0.0,0.18385485583078687,0.20184137016899606
2020-12-17,347.7064352049877,347.98687744140625,0.0055921721583340744,0.3181355696078185,344.26692962646484,341.15668015252976,1,1.0,0,0.0,0.005576594013736513,0.380925173541946,0.46363808245858906,0.0,0.18385485583078687,0.20184137016899606
2020-12-18,348.27786527428,346.59735107421875,-0.003993042431381544,2.87737358661127,344.5757141113281,341.8009977794829,1,1.0,0,0.0,-0.004001035911276284,0.37692413763066973,0.45779371349114606,-0.0,0.18385485583078687,0.20184137016899606
2020-12-21,342.6449492049241,345.358154296875,-0.0035753209697162447,14.424977359785828,344.7890218098958,342.3195292154948,2,1.0,0,0.0,-0.0035817277050497988,0.37334240992561996,0.45258163305778054,0.0,0.18385485583078687,0.20184137016899606
2020-12-22,345.6867592309522,344.7760925292969,-0.0016853859112235803,1.1592986200079736,344.70764923095703,342.9194117954799,1,1.0,0,0.0,-0.0016868077718723072,0.37165560215374766,0.45013347243852286,0.0,0.18385485583078687,0.20184137016899606
2020-12-23,345.7524379869379,345.08587646484375,0.0008985075887202321,1.253187095725309,344.7112986246745,343.4392249697731,1,1.0,0,0.0,0.0008981041724070658,0.3725537063261547,0.451436428368166,-0.0,0.18385485583078687,0.20184137016899606
2020-12-24,345.56466921686945,346.42840576171875,0.003890420873285949,0.4833393749455581,344.74269104003906,343.7665506998698,1,1.0,0,0.0,0.0038828727565671283,0.3764365790827218,0.45708312694533726,0.0,0.18385485583078687,0.20184137016899606
2020-12-28,349.00076118305293,349.40447998046875,0.008590733811813855,0.4270117197423815,345.2807312011719,344.2605242047991,1,1.0,0,0.0,0.008554043439834028,0.38499062252255584,0.46960054023061004,0.0,0.18385485583078687,0.20184137016899606
2020-12-29,350.9442028102827,348.7379455566406,-0.0019076298731641739,1.9761050869693122,345.77257283528644,344.67779541015625,1,1.0,0,0.0,-0.001909451716334335,0.3830811708062215,0.46679708633844785,-0.0,0.18385485583078687,0.20184137016899606
2020-12-30,349.5640699675113,349.2354736328125,0.0014266531144975225,0.4364092109271951,346.3393783569336,345.19043114071803,1,1.0,0,0.0,0.0014256364118161253,0.38450680721803765,0.4688896969700085,-0.0,0.18385485583078687,0.20184137016899606
2020-12-31,349.0382775835713,351.00982666015625,0.005080678113499104,2.220180589622487,347.1818033854167,345.6112743559338,1,1.0,0,0.0,0.0050678150188846844,0.38957462223692235,0.4763526527045483,0.0,0.18385485583078687,0.20184137016899606
2021-01-04,352.3524259410661,346.23126220703125,-0.013613762607710522,8.979771475817415,347.24195353190106,345.7702898297991,2,1.0,0,0.0,-0.013707279589141442,0.37586734264778093,0.45625393816536497,-0.0,0.18385485583078687,0.20184137016899606
2021-01-05,345.58341092427617,348.6158142089844,0.006887165493817404,3.1778059539832384,347.4556299845378,346.0473066057478,2,1.0,0,0.0,0.006863557303240718,0.38273089995102166,0.4662834000385332,0.0,0.18385485583078687,0.20184137016899606
2021-01-06,347.09499826346524,350.7001037597656,0.005978757892870057,6.379222248532756,347.6817321777344,346.28290376209077,2,1.0,0,0.0,0.005960956039971867,0.38869185599099354,0.4750499534896979,0.0,0.18385485583078687,0.20184137016899606
2021-01-07,353.09412278483904,355.9106140136719,0.014857452843742402,2.7459241660819202,348.4578374226888,346.8004528227307,1,1.0,0,0.0,0.01474816208301642,0.40344001807401,0.49696543861583553,0.0,0.18385485583078687,0.20184137016899606
2021-01-08,357.3093866794121,357.93841552734375,0.00569750222058274,3.121449729165022,349.50619252522785,347.36648704892116,1,1.0,0,0.0,0.005681332842445989,0.40912135091645596,0.5054944025264849,-0.0,0.18385485583078687,0.20184137016899606
2021-01-11,354.7370512322942,355.5256652832031,-0.006740685379036382,1.685041031606886,350.40199025472003,347.9654235839844,1,1.0,0,0.0,-0.006763506409464473,0.40235784450699147,0.49534633841915343,0.0,0.18385485583078687,0.20184137016899606
2021-01-12,355.71342222685223,355.6007385253906,0.00021116124521625146,2.2859060140426095,351.2782287597656,348.57327561151413,1,1.0,0,0.0,0.00021113895381850848,0.40256898346081,0.4956620976140036,-0.0,0.18385485583078687,0.20184137016899606
2021-01-13,355.52569145986524,356.55841064453125,0.002693110602390414,1.825860061112337,352.1223958333333,349.2458757672991,1,1.0,0,0.0,0.002689490677813726,0.4052584741386237,0.49969008106668134,0.0,0.18385485583078687,0.20184137016899606
2021-01-14,357.3094054219009,355.3096923828125,-0.0035021422141228165,1.8446545434117638,352.614496866862,349.93201700846356,1,1.0,0,0.0,-0.0035082890698048728,0.4017501850688188,0.4944379531256766,-0.0,0.18385485583078687,0.20184137016899606
2021-01-15,353.67610231720283,352.718505859375,-0.007292754965563253,2.6426369880552443,352.94621022542316,350.27530488513764,1,1.0,0,0.0,-0.007319477100978245,0.3944307079678406,0.48353938332229296,0.0,0.18385485583078687,0.20184137016899606
2021-01-19,355.19706303477216,355.48809814453125,0.00785213205189872,1.3283095289005473,353.4672622680664,350.7246573311942,1,1.0,0,0.0,0.007821464495544425,0.402252172463385,0.4951883304643321,0.0,0.18385485583078687,0.20184137016899606
2021-01-20,357.79764722147996,360.4076232910156,0.01383879002465016,2.849210447945495,354.2504119873047,351.3161214192708,1,1.0,0,0.0,0.013743908333066908,0.41599608079645195,0.5158799278169353,0.0,0.18385485583078687,0.20184137016899606
2021-01-21,360.9708220569124,360.7361145019531,0.0009114435703050372,0.596022834052917,355.45914967854816,351.9893958682106,1,1.0,0,0.0,0.0009110284578293612,0.4169071092542813,0.5172615668304985,-0.0,0.18385485583078687,0.20184137016899606
2021-01-22,358.86791337895454,359.4593811035156,-0.003539244747369441,1.1499295961702387,356.36278025309247,352.660882859003,1,1.0,0,0.0,-0.0035455226912239784,0.4133615865630573,0.5118916067997081,0.0,0.18385485583078687,0.20184137016899606
2021-01-25,360.20105515805614,360.87701416015625,0.003943792069881713,4.924017252076226,357.2108561197917,353.4275934128534,1,1.0,0,0.0,0.0039360357082334416,0.41729762227129075,0.5178541929291256,0.0,0.18385485583078687,0.20184137016899606
2021-01-26,361.8345600466188,360.31365966796875,-0.0015610705866057062,1.168695525234284,357.5777765909831,354.1527259463356,1,1.0,0,0.0,-0.0015622903268595844,0.4157353319444312,0.5154847153937878,-0.0,0.18385485583078687,0.20184137016899606
2021-01-27,356.96204788835644,351.5074462890625,-0.024440409467188173,6.801677284044331,357.04186248779297,354.3945850190662,2,1.0,0,0.0,-0.02474403361627767,0.3909912983281535,0.4784456484082984,-0.0,0.18385485583078687,0.20184137016899606
2021-01-28,353.3381542555035,354.5304870605469,0.00860021829807378,4.670514324023827,356.9589309692383,354.638680594308,2,1.0,0,0.0,0.008563447097182457,0.3995547454253359,0.4911606037264469,-0.0,0.18385485583078687,0.20184137016899606
2021-01-29,352.65287828653595,347.4329833984375,-0.020019445213176446,6.88619851659746,356.2782847086589,354.57653953915553,2,1.0,0,0.0,-0.02022254956863729,0.37933219585669864,0.46130839571609816,-0.0,0.18385485583078687,0.20184137016899606
2021-02-01,350.8596220103772,353.2160949707031,0.01664525778668957,5.534250142212841,355.99975840250653,354.76609293619794,2,1.0,0,0.0,0.016508243814757996,0.39584043967145666,0.48563225066864657,0.0,0.18385485583078687,0.20184137016899606
2021-02-02,356.42689113473466,358.2106628417969,0.014140261279735888,5.4779228576601895,356.2415059407552,355.1089898972284,2,1.0,0,0.0,0.014041220336474954,0.40988166000793164,0.5066394788587032,0.0,0.18385485583078687,0.20184137016899606
2021-02-03,359.0463076319992,358.4924011230469,0.0007865156190909328,2.0230350943508597,356.72266387939453,355.69285365513394,1,1.0,0,0.0,0.0007862064777670958,0.41066786648569875,0.5078244743411646,0.0,0.18385485583078687,0.20184137016899606
2021-02-04,359.5344924540341,362.5669250488281,0.011365719086421366,3.0087956106895604,357.31256612141925,356.35719226655505,1,1.0,0,0.0,0.011301614573218363,0.42196948105891713,0.5249619837481574,0.0,0.18385485583078687,0.20184137016899606
2021-02-05,364.4539428251779,363.993896484375,0.003935746304919219,1.1874620460832261,357.6114222208659,356.99023001534596,1,1.0,0,0.0,0.003928021517333275,0.4258975025762504,0.5309638472408365,0.0,0.18385485583078687,0.20184137016899606
2021-02-08,365.4584201854005,366.6225891113281,0.0072218041355700535,1.0748067115127924,358.10196177164715,357.50032406761534,1,1.0,0,0.0,0.00719585178172015,0.4330933543579706,0.5420201682842487,0.0,0.18385485583078687,0.20184137016899606
2021-02-09,365.7776139342464,366.37847900390625,-0.0006658348794426061,0.6147890611815114,358.6785532633464,357.90223185221356,1,1.0,0,0.0,-0.0006660566459313201,0.43242729771203925,0.5409934374714009,0.0,0.18385485583078687,0.20184137016899606
2021-02-10,368.13418573343586,366.2189636230469,-0.0004353841450869256,3.4876083350388285,359.1237157185872,358.4114365350632,1,1.0,0,0.0,-0.0004354789522831875,0.43199181875975606,0.540322513361043,-0.0,0.18385485583078687,0.20184137016899606
2021-02-11,367.3079426625288,366.81036376953125,0.00161488127385212,2.370397203636287,359.6651077270508,358.9452282133557,1,1.0,0,0.0,0.0016135787551746017,0.43360539751493066,0.5428099513435625,-0.0,0.18385485583078687,0.20184137016899606
2021-02-12,366.0029397941973,368.6222839355469,0.004939664592339854,1.9385429543263513,361.0913441975911,359.51969837007067,1,1.0,0,0.0,0.0049275044773497995,0.43853290199228045,0.5504309150329239,0.0,0.18385485583078687,0.20184137016899606
2021-02-16,369.8616235534967,368.30316162109375,-0.0008657162856408052,1.478526056591818,362.2390670776367,360.13843500046505,1,1.0,0,0.0,-0.0008660912343995338,0.43766681075788094,0.5490886817400189,-0.0,0.18385485583078687,0.20184137016899606
2021-02-17,366.5381981735174,368.3876953125,0.000229522035689822,2.1263214538674333,363.9852930704753,360.8845868791853,1,1.0,0,0.0,0.00022949569953712958,0.43789630645741806,0.549444231727716,-0.0,0.18385485583078687,0.20184137016899606
2021-02-18,365.75888039741807,366.81976318359375,-0.004256201140421356,2.5487772643426183,365.1189320882161,361.42418997628346,1,1.0,0,0.0,-0.004265284547529387,0.43363102190988867,0.542849485421617,0.0,0.18385485583078687,0.20184137016899606
2021-02-19,368.08724966703477,366.1720275878906,-0.0017658143336702903,1.6569061332198771,365.7823791503906,361.69868541899183,1,1.0,0,0.0,-0.0017673752215635755,0.4318636466883251,0.5401250996855638,-0.0,0.18385485583078687,0.20184137016899606
